ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
324,20110806,20110818,20110813,18010,1,100,7,SO45380,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40761,40773,40768
344,20110806,20110818,20110813,19988,1,19,6,SO45381,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40761,40773,40768
313,20110806,20110818,20110813,11129,1,100,1,SO45382,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40761,40773,40768
332,20110806,20110818,20110813,14734,1,100,1,SO45383,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40761,40773,40768
338,20110806,20110818,20110813,26789,1,19,6,SO45384,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40761,40773,40768
334,20110806,20110818,20110813,14735,1,100,1,SO45385,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40761,40773,40768
312,20110806,20110818,20110813,19607,1,6,9,SO45386,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40761,40773,40768
310,20110805,20110817,20110812,15062,1,98,10,SO45371,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40760,40772,40767
348,20110805,20110817,20110812,28449,1,100,7,SO45372,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40760,40772,40767
349,20110805,20110817,20110812,25994,1,100,1,SO45373,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40760,40772,40767
312,20110805,20110817,20110812,22996,1,19,6,SO45374,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40760,40772,40767
313,20110805,20110817,20110812,19596,1,6,9,SO45375,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40760,40772,40767
344,20110805,20110817,20110812,11761,1,6,9,SO45376,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40760,40772,40767
311,20110804,20110816,20110811,14161,1,100,8,SO45364,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40759,40771,40766
313,20110804,20110816,20110811,15078,1,98,10,SO45365,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40759,40771,40766
330,20110804,20110816,20110811,18011,1,100,7,SO45366,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40759,40771,40766
328,20110804,20110816,20110811,20561,1,98,10,SO45367,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40759,40771,40766
328,20110804,20110816,20110811,14732,1,100,1,SO45368,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40759,40771,40766
314,20110804,20110816,20110811,19269,1,6,9,SO45369,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40759,40771,40766
312,20110804,20110816,20110811,19270,1,6,9,SO45370,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40759,40771,40766
351,20110803,20110815,20110810,28443,1,100,7,SO45357,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40758,40770,40765
312,20110803,20110815,20110810,23172,1,19,6,SO45358,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40758,40770,40765
313,20110803,20110815,20110810,11227,1,100,4,SO45359,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40758,40770,40765
313,20110803,20110815,20110810,28036,1,100,6,SO45360,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40758,40770,40765
312,20110803,20110815,20110810,23057,1,19,6,SO45361,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40758,40770,40765
313,20110803,20110815,20110810,19271,1,6,9,SO45362,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40758,40770,40765
312,20110803,20110815,20110810,19565,1,6,9,SO45363,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40758,40770,40765
313,20110802,20110814,20110809,12520,1,100,7,SO45351,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40757,40769,40764
313,20110802,20110814,20110809,15081,1,98,10,SO45352,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40757,40769,40764
310,20110802,20110814,20110809,28630,1,100,6,SO45353,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40757,40769,40764
340,20110802,20110814,20110809,19432,1,100,8,SO45354,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40757,40769,40764
312,20110802,20110814,20110809,28778,1,100,6,SO45355,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40757,40769,40764
313,20110802,20110814,20110809,19096,1,6,9,SO45356,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40757,40769,40764
313,20110801,20110813,20110808,15048,1,98,10,SO45345,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40756,40768,40763
312,20110801,20110813,20110808,28648,1,100,6,SO45346,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40756,40768,40763
342,20110801,20110813,20110808,14733,1,100,4,SO45347,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40756,40768,40763
311,20110801,20110813,20110808,19562,1,6,9,SO45348,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40756,40768,40763
312,20110801,20110813,20110808,19568,1,6,9,SO45349,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40756,40768,40763
311,20110801,20110813,20110808,19613,1,6,9,SO45350,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40756,40768,40763
314,20110731,20110812,20110807,29225,1,100,1,SO45259,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40755,40767,40762
310,20110731,20110812,20110807,29150,1,100,1,SO45260,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40755,40767,40762
312,20110731,20110812,20110807,29175,1,100,1,SO45261,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40755,40767,40762
313,20110731,20110812,20110807,29265,1,100,4,SO45262,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40755,40767,40762
340,20110731,20110812,20110807,14722,1,100,1,SO45263,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40755,40767,40762
349,20110731,20110812,20110807,11454,1,6,9,SO45264,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40755,40767,40762
350,20110731,20110812,20110807,11461,1,6,9,SO45265,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40755,40767,40762
310,20110730,20110811,20110806,14928,1,98,10,SO45249,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40754,40766,40761
310,20110730,20110811,20110806,14147,1,100,8,SO45250,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40754,40766,40761
334,20110730,20110811,20110806,19422,1,100,8,SO45251,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40754,40766,40761
312,20110730,20110811,20110806,22877,1,19,6,SO45252,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40754,40766,40761
314,20110730,20110811,20110806,29237,1,100,4,SO45253,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40754,40766,40761
314,20110730,20110811,20110806,29252,1,100,4,SO45254,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40754,40766,40761
314,20110730,20110811,20110806,29258,1,100,1,SO45255,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40754,40766,40761
336,20110730,20110811,20110806,14664,1,100,4,SO45256,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40754,40766,40761
314,20110730,20110811,20110806,18718,1,6,9,SO45257,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40754,40766,40761
340,20110730,20110811,20110806,25712,1,6,9,SO45258,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40754,40766,40761
310,20110729,20110810,20110805,18928,1,6,9,SO45245,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40753,40765,40760
310,20110729,20110810,20110805,18709,1,6,9,SO45246,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40753,40765,40760
334,20110729,20110810,20110805,25716,1,6,9,SO45247,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40753,40765,40760
344,20110729,20110810,20110805,11451,1,6,9,SO45248,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40753,40765,40760
328,20110728,20110809,20110804,19420,1,100,8,SO45239,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40752,40764,40759
310,20110728,20110809,20110804,29155,1,100,1,SO45240,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40752,40764,40759
311,20110728,20110809,20110804,29203,1,100,4,SO45241,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40752,40764,40759
311,20110728,20110809,20110804,29223,1,100,1,SO45242,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40752,40764,40759
334,20110728,20110809,20110804,25715,1,6,9,SO45243,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40752,40764,40759
350,20110728,20110809,20110804,11756,1,6,9,SO45244,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40752,40764,40759
328,20110727,20110808,20110803,18009,1,100,7,SO45234,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40751,40763,40758
314,20110727,20110808,20110803,29147,1,100,1,SO45235,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40751,40763,40758
312,20110727,20110808,20110803,18731,1,6,9,SO45236,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40751,40763,40758
314,20110727,20110808,20110803,18737,1,6,9,SO45237,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40751,40763,40758
346,20110727,20110808,20110803,11459,1,6,9,SO45238,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40751,40763,40758
349,20110726,20110807,20110802,11387,1,98,10,SO45229,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40750,40762,40757
313,20110726,20110807,20110802,29242,1,100,1,SO45230,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40750,40762,40757
314,20110726,20110807,20110802,18908,1,6,9,SO45231,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40750,40762,40757
310,20110726,20110807,20110802,18736,1,6,9,SO45232,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40750,40762,40757
344,20110726,20110807,20110802,11472,1,6,9,SO45233,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40750,40762,40757
338,20110725,20110806,20110801,14653,1,100,4,SO45225,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40749,40761,40756
342,20110725,20110806,20110801,14662,1,100,4,SO45226,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40749,40761,40756
322,20110725,20110806,20110801,14726,1,100,1,SO45227,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40749,40761,40756
314,20110725,20110806,20110801,18768,1,6,9,SO45228,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40749,40761,40756
314,20110724,20110805,20110731,29144,1,100,1,SO45217,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40748,40760,40755
345,20110724,20110805,20110731,25982,1,100,1,SO45218,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40748,40760,40755
313,20110724,20110805,20110731,22893,1,19,6,SO45219,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40748,40760,40755
312,20110724,20110805,20110731,29207,1,100,1,SO45220,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40748,40760,40755
314,20110724,20110805,20110731,22903,1,19,6,SO45221,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40748,40760,40755
330,20110724,20110805,20110731,14728,1,100,1,SO45222,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40748,40760,40755
312,20110724,20110805,20110731,18930,1,6,9,SO45223,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40748,40760,40755
311,20110724,20110805,20110731,18723,1,6,9,SO45224,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40748,40760,40755
310,20110723,20110804,20110730,12464,1,100,7,SO45214,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40747,40759,40754
312,20110723,20110804,20110730,29208,1,100,1,SO45215,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40747,40759,40754
313,20110723,20110804,20110730,29261,1,100,4,SO45216,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40747,40759,40754
344,20110722,20110803,20110729,28420,1,100,7,SO45205,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40746,40758,40753
313,20110722,20110803,20110729,12474,1,100,7,SO45206,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40746,40758,40753
312,20110722,20110803,20110729,29156,1,100,4,SO45207,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40746,40758,40753
344,20110722,20110803,20110729,19884,1,19,6,SO45208,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40746,40758,40753
314,20110722,20110803,20110729,29201,1,100,4,SO45209,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40746,40758,40753
311,20110722,20110803,20110729,29239,1,100,4,SO45210,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40746,40758,40753
311,20110722,20110803,20110729,18724,1,6,9,SO45211,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40746,40758,40753
314,20110722,20110803,20110729,18729,1,6,9,SO45212,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40746,40758,40753
349,20110722,20110803,20110729,11464,1,6,9,SO45213,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40746,40758,40753
313,20110721,20110802,20110728,14847,1,98,10,SO45198,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40745,40757,40752
346,20110721,20110802,20110728,29476,1,100,8,SO45199,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40745,40757,40752
311,20110721,20110802,20110728,29148,1,100,4,SO45200,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40745,40757,40752
312,20110721,20110802,20110728,29168,1,100,4,SO45201,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40745,40757,40752
314,20110721,20110802,20110728,19094,1,6,9,SO45202,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40745,40757,40752
314,20110721,20110802,20110728,18907,1,6,9,SO45203,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40745,40757,40752
345,20110721,20110802,20110728,11460,1,6,9,SO45204,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40745,40757,40752
314,20110720,20110801,20110727,14846,1,98,10,SO45192,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40744,40756,40751
310,20110720,20110801,20110727,22889,1,19,6,SO45193,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40744,40756,40751
313,20110720,20110801,20110727,29221,1,100,4,SO45194,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40744,40756,40751
313,20110720,20110801,20110727,18929,1,6,9,SO45195,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40744,40756,40751
311,20110720,20110801,20110727,18739,1,6,9,SO45196,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40744,40756,40751
314,20110720,20110801,20110727,18902,1,6,9,SO45197,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40744,40756,40751
313,20110719,20110731,20110726,14991,1,98,10,SO45186,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40743,40755,40750
310,20110719,20110731,20110726,15047,1,98,10,SO45187,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40743,40755,40750
311,20110719,20110731,20110726,14861,1,98,10,SO45188,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40743,40755,40750
310,20110719,20110731,20110726,29145,1,100,1,SO45189,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40743,40755,40750
313,20110719,20110731,20110726,18931,1,6,9,SO45190,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40743,40755,40750
328,20110719,20110731,20110726,14660,1,100,1,SO45191,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40743,40755,40750
311,20110718,20110730,20110725,15046,1,98,10,SO45180,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40742,40754,40749
310,20110718,20110730,20110725,14929,1,98,10,SO45181,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40742,40754,40749
312,20110718,20110730,20110725,18769,1,6,9,SO45182,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40742,40754,40749
334,20110718,20110730,20110725,25711,1,6,9,SO45183,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40742,40754,40749
320,20110718,20110730,20110725,25717,1,6,9,SO45184,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40742,40754,40749
310,20110718,20110730,20110725,14949,1,98,10,SO45185,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40742,40754,40749
334,20110717,20110729,20110724,18008,1,100,7,SO45172,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40741,40753,40748
314,20110717,20110729,20110724,29157,1,100,4,SO45173,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40741,40753,40748
313,20110717,20110729,20110724,29198,1,100,4,SO45174,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40741,40753,40748
313,20110717,20110729,20110724,29238,1,100,4,SO45175,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40741,40753,40748
313,20110717,20110729,20110724,29254,1,100,1,SO45176,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40741,40753,40748
314,20110717,20110729,20110724,18903,1,6,9,SO45177,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40741,40753,40748
347,20110717,20110729,20110724,11456,1,6,9,SO45178,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40741,40753,40748
351,20110717,20110729,20110724,11457,1,6,9,SO45179,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40741,40753,40748
313,20110716,20110728,20110723,22881,1,19,6,SO45165,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40740,40752,40747
312,20110716,20110728,20110723,19083,1,6,9,SO45166,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40740,40752,40747
311,20110716,20110728,20110723,18706,1,6,9,SO45167,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40740,40752,40747
312,20110716,20110728,20110723,18738,1,6,9,SO45168,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40740,40752,40747
314,20110716,20110728,20110723,18766,1,6,9,SO45169,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40740,40752,40747
351,20110716,20110728,20110723,11462,1,6,9,SO45170,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40740,40752,40747
345,20110716,20110728,20110723,11754,1,6,9,SO45171,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40740,40752,40747
344,20110715,20110727,20110722,28419,1,100,7,SO45158,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40739,40751,40746
349,20110715,20110727,20110722,11400,1,98,10,SO45159,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40739,40751,40746
310,20110715,20110727,20110722,14984,1,98,10,SO45160,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40739,40751,40746
349,20110715,20110727,20110722,25978,1,100,4,SO45161,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40739,40751,40746
312,20110715,20110727,20110722,18721,1,6,9,SO45162,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40739,40751,40746
328,20110715,20110727,20110722,25714,1,6,9,SO45163,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40739,40751,40746
349,20110715,20110727,20110722,11453,1,6,9,SO45164,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,40739,40751,40746
314,20110714,20110726,20110721,14941,1,98,10,SO45149,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40738,40750,40745
346,20110714,20110726,20110721,25980,1,100,1,SO45150,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40738,40750,40745
314,20110714,20110726,20110721,29202,1,100,1,SO45151,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40738,40750,40745
310,20110714,20110726,20110721,29276,1,100,1,SO45152,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40738,40750,40745
310,20110714,20110726,20110721,19089,1,6,9,SO45153,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40738,40750,40745
313,20110714,20110726,20110721,18767,1,6,9,SO45154,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40738,40750,40745
312,20110714,20110726,20110721,18900,1,6,9,SO45155,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40738,40750,40745
344,20110714,20110726,20110721,11465,1,6,9,SO45156,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40738,40750,40745
344,20110714,20110726,20110721,11750,1,6,9,SO45157,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,40738,40750,40745
310,20110713,20110725,20110720,14950,1,98,10,SO45146,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40737,40749,40744
312,20110713,20110725,20110720,29166,1,100,4,SO45147,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40737,40749,40744
342,20110713,20110725,20110720,14656,1,100,1,SO45148,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,40737,40749,40744
314,20110712,20110724,20110719,12468,1,100,7,SO45139,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,40736,40748,40743
